temp,feelsLike,pressure,humidity,clouds,windSpeed,windDir,gustSpeed,result
35.2,35.9,978.0,34.0,54.0,4.34,212.0,5.0,0
34.6,35.5,978.0,36.0,80.0,5.03,220.0,5.03,0
31.7,32.5,980.0,44.0,25.0,6.07,226.0,8.0,0
29.6,30.4,981.0,50.0,25.0,6.33,230.0,9.0,0
28.5,29.5,982.0,55.0,25.0,6.4,236.0,9.0,0
27.6,28.8,983.0,60.0,25.0,6.4,239.0,9.0,0
26.9,28.2,983.0,64.0,25.0,5.56,236.0,8.0,0
26.4,26.8,983.0,67.0,25.0,4.31,237.0,7.0,0
25.8,26.2,982.0,70.0,25.0,3.83,243.0,6.0,0
25.4,25.9,982.0,71.0,25.0,2.94,233.0,5.0,0
25.1,25.6,981.0,73.0,25.0,2.86,233.0,5.0,0
24.7,25.2,981.0,75.0,23.0,2.45,237.0,4.0,0
24.4,24.8,982.0,76.0,22.0,2.43,242.0,4.0,0
24.1,24.6,982.0,77.0,25.0,1.99,230.0,3.0,0
24.2,24.7,983.0,77.0,25.0,2.04,239.0,3.0,0
25.3,25.8,983.0,71.0,25.0,2.56,245.0,3.0,0
27.1,28.4,984.0,63.0,25.0,2.43,247.0,2.43,0
29.1,30.3,984.0,54.0,14.0,2.64,247.0,2.64,0
31.2,32.2,983.0,46.0,23.0,2.52,236.0,3.0,0
32.8,33.5,982.0,40.0,23.0,2.92,226.0,4.0,0
34.5,35.0,981.0,35.0,11.0,3.87,214.0,5.0,0
35.8,36.2,979.0,31.0,50.0,4.7,207.0,6.0,0
36.2,36.6,978.0,30.0,57.0,4.62,219.0,6.0,0
36.4,36.6,977.0,29.0,66.0,4.37,232.0,5.0,0
36.2,36.2,977.0,29.0,69.0,4.12,248.0,5.0,0
35.2,35.5,978.0,32.0,98.0,5.57,261.0,5.57,0
33.1,33.5,979.0,38.0,25.0,6.28,247.0,8.0,0
31.0,31.7,980.0,45.0,25.0,5.35,241.0,7.0,0
29.4,30.3,981.0,51.0,25.0,5.05,241.0,7.0,0
28.5,29.7,982.0,56.0,25.0,4.24,243.0,6.0,0
27.7,29.0,982.0,59.0,25.0,3.42,234.0,5.0,0
27.1,28.4,982.0,63.0,25.0,2.84,229.0,4.0,0
26.2,26.6,982.0,68.0,19.0,2.56,236.0,4.0,0
25.7,26.2,981.0,69.0,9.0,2.25,239.0,3.0,0
25.3,25.8,981.0,72.0,9.0,2.16,239.0,3.0,0
25.0,25.5,981.0,73.0,13.0,2.19,238.0,3.0,0
24.7,25.2,981.0,74.0,25.0,2.12,249.0,3.0,0
24.5,25.0,982.0,75.0,24.0,1.52,238.0,2.0,0
24.5,25.0,982.0,76.0,11.0,1.85,238.0,2.0,0
25.7,26.2,983.0,69.0,4.0,1.69,244.0,1.69,0
27.7,29.1,984.0,61.0,25.0,1.16,283.0,1.16,0
29.3,30.8,984.0,55.0,25.0,0.52,211.0,1.0,0
31.1,32.6,983.0,49.0,25.0,0.99,254.0,2.0,0
33.0,35.0,982.0,45.0,2.0,1.36,235.0,3.0,0
34.7,36.5,981.0,39.0,31.0,2.42,202.0,4.0,0
35.6,36.9,979.0,35.0,66.0,3.01,192.0,4.0,0
35.6,36.5,978.0,34.0,98.0,2.11,208.0,3.0,0
35.1,36.0,977.0,35.0,100.0,0.96,313.0,2.0,0
34.0,35.2,977.0,39.0,100.0,3.59,355.0,4.0,0
33.1,34.2,978.0,41.0,100.0,2.0,10.0,2.0,0
32.3,33.6,978.0,44.0,100.0,2.3,220.0,3.0,0
31.3,32.9,979.0,49.0,74.0,5.4,213.0,7.0,0
30.0,31.8,980.0,54.0,12.0,4.75,224.0,8.0,0
28.7,30.4,981.0,59.0,2.0,4.83,231.0,8.0,0
27.7,29.5,981.0,64.0,6.0,4.08,235.0,7.0,0
27.3,29.0,981.0,66.0,2.0,2.72,231.0,4.0,0
26.5,27.1,981.0,74.0,4.0,1.39,225.0,2.0,0
26.0,26.7,981.0,76.0,2.0,1.09,212.0,2.0,0
25.7,26.3,981.0,78.0,2.0,1.41,230.0,2.0,0
25.3,26.0,980.0,79.0,2.0,1.44,233.0,2.0,0
25.0,25.7,981.0,80.0,7.0,1.61,237.0,2.0,0
24.8,25.4,981.0,81.0,4.0,1.13,245.0,1.13,0
24.9,25.5,982.0,80.0,4.0,0.66,259.0,1.0,0
26.2,26.7,983.0,73.0,12.0,1.16,284.0,1.16,0
27.9,30.0,983.0,66.0,3.0,0.98,330.0,1.0,0
29.9,32.1,983.0,57.0,14.0,0.76,19.0,1.0,0
31.7,33.7,983.0,49.0,20.0,0.31,123.0,1.0,0
33.3,35.3,981.0,44.0,25.0,1.07,164.0,2.0,0
34.6,36.5,980.0,40.0,25.0,2.1,171.0,3.0,0
35.7,37.2,979.0,36.0,19.0,2.89,171.0,3.0,0
36.5,37.7,978.0,33.0,24.0,3.16,170.0,3.16,0
36.6,37.6,977.0,32.0,74.0,2.87,167.0,3.0,0
35.7,37.1,977.0,35.0,100.0,1.17,129.0,1.17,0
34.8,36.0,977.0,37.0,100.0,1.68,77.0,2.0,0
33.9,35.1,978.0,39.0,99.0,1.98,98.0,2.0,0
33.2,34.6,979.0,42.0,70.0,3.91,196.0,6.0,0
31.4,33.2,979.0,50.0,13.0,5.86,228.0,9.0,0
28.5,30.4,981.0,62.0,41.0,4.71,248.0,9.0,0
27.7,29.9,981.0,68.0,48.0,3.92,231.0,7.0,0
27.5,29.8,981.0,70.0,26.0,2.69,210.0,4.0,0
27.5,29.6,981.0,69.0,68.0,2.17,195.0,3.0,0
27.5,29.8,980.0,71.0,89.0,1.88,183.0,3.0,0
27.3,29.6,980.0,72.0,100.0,1.47,202.0,2.0,0
27.2,29.5,980.0,73.0,100.0,1.67,196.0,2.0,0
27.0,29.1,980.0,74.0,100.0,1.77,197.0,2.0,0
26.9,29.0,981.0,75.0,94.0,2.17,195.0,3.0,0
26.5,27.2,981.0,76.0,48.0,2.2,209.0,3.0,0
27.1,29.3,982.0,73.0,50.0,2.4,213.0,2.4,0
28.1,30.5,983.0,68.0,53.0,2.0,217.0,2.0,0
29.5,32.2,983.0,62.0,44.0,2.09,206.0,2.09,0
31.3,34.3,982.0,55.0,24.0,1.98,191.0,2.0,0
33.8,36.7,981.0,46.0,18.0,1.72,198.0,1.72,0
34.7,37.7,980.0,43.0,41.0,2.93,191.0,2.93,0
35.3,38.1,979.0,41.0,82.0,3.71,201.0,3.71,0
34.5,36.9,978.0,42.0,75.0,3.36,207.0,3.36,0
34.6,36.5,978.0,40.0,48.0,1.42,245.0,2.0,0
35.6,37.3,978.0,37.0,26.0,1.12,236.0,2.0,0
31.0,33.4,980.0,54.0,100.0,2.64,347.0,5.0,0
28.5,30.9,982.0,65.0,36.0,2.75,19.0,4.0,0
27.1,29.2,982.0,71.0,20.0,1.34,45.0,1.34,0
26.3,27.0,982.0,77.0,17.0,1.1,41.0,1.1,0
27.0,29.1,981.0,73.0,24.0,1.0,190.0,1.0,0
26.6,27.3,981.0,75.0,9.0,1.42,150.0,1.42,0
26.3,27.0,981.0,77.0,20.0,1.16,199.0,1.16,0
26.0,26.7,981.0,78.0,48.0,1.61,224.0,2.0,0
25.6,26.4,982.0,81.0,73.0,2.13,230.0,3.0,0
25.5,26.3,982.0,81.0,25.0,1.65,219.0,2.0,0
26.7,27.3,983.0,75.0,24.0,1.99,226.0,2.0,0
28.1,30.7,984.0,69.0,25.0,1.59,221.0,1.59,0
29.8,32.6,984.0,61.0,25.0,1.62,239.0,1.62,0
31.6,34.4,983.0,53.0,25.0,1.54,260.0,1.54,0
32.9,35.5,982.0,48.0,25.0,1.23,221.0,1.23,0
33.3,35.6,981.0,45.0,25.0,1.55,196.0,1.55,0
34.2,36.4,980.0,42.0,25.0,2.34,209.0,2.34,0
35.1,37.1,979.0,39.0,25.0,2.37,207.0,2.37,0
35.4,37.1,978.0,37.0,25.0,2.14,212.0,2.14,0
35.6,36.8,978.0,35.0,13.0,1.44,206.0,2.0,0
35.5,36.3,978.0,34.0,25.0,0.92,193.0,2.0,0
33.6,34.3,979.0,38.0,25.0,1.4,123.0,1.4,0
32.6,33.4,979.0,41.0,70.0,3.13,199.0,5.0,0
30.8,32.3,981.0,50.0,25.0,5.8,225.0,10.0,0
30.1,31.8,981.0,54.0,25.0,5.64,234.0,10.0,0
29.2,31.0,981.0,57.0,25.0,4.87,235.0,8.0,0
28.5,30.2,981.0,60.0,57.0,3.38,217.0,6.0,0
27.9,29.6,981.0,63.0,62.0,3.26,219.0,5.0,0
27.4,29.0,981.0,65.0,69.0,3.04,209.0,4.0,0
26.6,27.1,980.0,69.0,30.0,2.66,199.0,4.0,0
26.4,26.9,980.0,70.0,24.0,1.6,205.0,2.0,0
26.2,26.7,981.0,72.0,25.0,1.56,191.0,2.0,0
25.8,26.4,981.0,73.0,25.0,1.43,187.0,2.0,0
25.8,26.4,982.0,75.0,32.0,1.6,188.0,2.0,0
26.5,27.1,983.0,71.0,50.0,1.76,206.0,1.76,0
27.2,29.1,983.0,69.0,44.0,1.23,221.0,1.23,0
28.6,30.7,983.0,63.0,25.0,1.15,302.0,1.15,0
30.6,33.1,982.0,56.0,25.0,1.51,323.0,1.51,0
33.3,36.3,981.0,48.0,25.0,0.23,357.0,1.0,0
34.7,37.9,980.0,44.0,25.0,0.43,194.0,1.0,0
35.5,37.9,979.0,39.0,25.0,1.22,161.0,2.0,0
36.3,38.1,978.0,35.0,25.0,1.75,166.0,2.0,0
36.7,37.9,977.0,32.0,25.0,2.31,169.0,3.0,0
36.6,37.1,977.0,30.0,30.0,2.61,176.0,2.61,0
36.2,36.2,977.0,29.0,73.0,2.68,180.0,2.68,0
34.7,34.7,978.0,32.0,100.0,0.97,221.0,2.0,0
33.5,33.9,979.0,37.0,100.0,1.82,250.0,3.0,0
31.9,32.9,980.0,44.0,89.0,4.1,237.0,6.0,0
30.5,31.8,981.0,50.0,77.0,4.77,241.0,7.0,0
29.5,31.0,981.0,54.0,86.0,3.96,228.0,6.0,0
28.8,30.4,981.0,58.0,41.0,3.59,205.0,4.0,0
27.9,29.6,981.0,63.0,71.0,3.38,205.0,4.0,0
27.1,28.7,980.0,67.0,25.0,4.04,208.0,5.0,0
26.2,26.8,980.0,72.0,25.0,2.43,215.0,4.0,0
26.0,26.5,980.0,73.0,25.0,1.91,222.0,3.0,0
25.7,26.3,981.0,75.0,25.0,1.59,215.0,2.0,0
25.5,26.1,981.0,75.0,25.0,1.04,218.0,2.0,0
25.5,26.1,982.0,76.0,25.0,0.84,220.0,1.0,0
26.3,26.9,982.0,72.0,25.0,0.83,217.0,5.2,0
27.8,29.9,983.0,66.0,25.0,0.22,207.0,6.0,0
29.8,32.3,983.0,59.0,25.0,0.13,188.0,1.0,0
31.6,34.0,983.0,52.0,25.0,0.77,189.0,1.0,0
32.8,34.7,982.0,45.0,25.0,1.32,179.0,1.32,0
34.0,35.6,981.0,41.0,25.0,2.02,194.0,2.02,0
34.9,36.1,980.0,37.0,25.0,2.5,191.0,2.5,0
35.6,36.3,979.0,33.0,25.0,2.65,189.0,2.65,0
35.9,36.0,979.0,30.0,25.0,2.3,189.0,2.3,0
35.9,35.6,978.0,28.0,25.0,2.05,190.0,2.05,0
35.5,35.2,979.0,29.0,25.0,1.66,166.0,2.0,0
33.4,33.1,979.0,34.0,53.0,1.77,143.0,2.0,0
31.9,32.7,980.0,43.0,70.0,4.79,199.0,8.0,0
30.5,32.4,981.0,53.0,34.0,5.3,225.0,9.0,0
29.5,31.4,982.0,57.0,25.0,5.39,232.0,9.0,0
28.8,30.7,982.0,60.0,25.0,5.21,238.0,9.0,0
28.1,29.8,982.0,62.0,25.0,4.09,237.0,7.0,0
27.9,29.6,982.0,62.0,25.0,2.37,214.0,3.0,0
27.3,28.8,981.0,64.0,25.0,2.83,173.0,4.0,0
26.6,27.0,981.0,67.0,25.0,2.59,186.0,4.0,0
26.1,26.6,981.0,68.0,25.0,2.23,181.0,3.0,0
25.8,26.2,981.0,70.0,25.0,1.58,189.0,2.0,0
25.5,26.0,982.0,71.0,25.0,0.65,230.0,1.0,0
25.6,26.1,983.0,72.0,25.0,0.63,176.0,1.0,0
26.4,26.9,983.0,69.0,25.0,0.96,171.0,1.0,0
27.9,29.6,984.0,63.0,25.0,0.87,141.0,5.6,0
29.7,31.8,984.0,57.0,9.0,0.2,35.0,6.0,0
32.0,34.4,984.0,50.0,25.0,0.51,144.0,6.0,0
33.1,36.3,983.0,49.0,25.0,1.73,170.0,1.73,0
34.3,36.9,981.0,43.0,25.0,2.1,192.0,2.1,0
35.8,38.1,980.0,38.0,4.0,1.95,201.0,2.0,0
36.7,38.2,979.0,33.0,5.0,2.25,203.0,2.25,0
37.3,38.0,978.0,29.0,1.0,2.47,186.0,3.0,0
37.6,38.2,978.0,28.0,25.0,3.12,177.0,3.12,0
36.3,37.0,979.0,31.0,25.0,5.31,183.0,5.31,0
33.5,34.5,980.0,40.0,66.0,6.77,203.0,10.0,0
31.9,33.4,981.0,47.0,86.0,6.16,219.0,9.0,0
30.7,32.8,982.0,53.0,86.0,5.98,234.0,9.0,0
29.9,32.0,983.0,57.0,55.0,5.35,247.0,8.0,0
29.7,31.8,983.0,58.0,76.0,3.08,246.0,5.0,0
29.5,31.6,984.0,58.0,85.0,2.29,170.0,2.29,0
29.5,32.0,983.0,60.0,100.0,2.83,202.0,3.0,0
29.0,31.3,982.0,62.0,100.0,3.18,196.0,3.18,0
28.3,30.5,982.0,64.0,86.0,2.97,194.0,3.0,0
27.8,29.9,982.0,66.0,39.0,2.64,194.0,2.64,0
27.3,29.3,982.0,69.0,31.0,2.15,208.0,2.15,0
26.8,28.7,982.0,71.0,47.0,1.73,205.0,2.0,0
26.8,28.7,983.0,72.0,67.0,1.59,208.0,2.0,0
27.4,29.6,984.0,70.0,78.0,1.61,209.0,1.61,0
28.2,30.5,985.0,66.0,68.0,1.06,203.0,1.06,0
29.6,32.3,985.0,61.0,54.0,0.99,171.0,5.2,0
31.6,34.6,984.0,54.0,49.0,1.03,183.0,1.03,0
31.9,34.6,984.0,52.0,25.0,1.46,197.0,1.46,0
32.9,35.5,982.0,48.0,25.0,2.53,192.0,2.53,0
34.1,36.8,981.0,44.0,25.0,3.17,191.0,3.17,0
34.2,36.4,980.0,42.0,25.0,3.35,187.0,3.35,0
33.9,35.6,980.0,41.0,25.0,3.16,187.0,3.16,0
34.3,35.4,980.0,38.0,25.0,2.79,197.0,3.0,0
34.0,35.0,980.0,38.0,25.0,2.32,211.0,3.0,0
32.1,33.2,981.0,44.0,42.0,0.91,232.0,2.0,0
30.8,32.3,982.0,50.0,48.0,1.34,230.0,3.0,0
30.0,32.0,983.0,56.0,45.0,2.56,267.0,4.0,0
29.6,31.7,984.0,58.0,25.0,2.84,282.0,5.0,0
29.2,31.4,984.0,60.0,51.0,1.39,270.0,2.0,0
29.0,31.1,983.0,60.0,25.0,0.32,265.0,1.0,0
27.4,29.3,983.0,68.0,30.0,1.66,48.0,3.0,0
26.2,26.9,983.0,76.0,40.0,3.29,43.0,6.0,0
25.9,26.6,982.0,78.0,72.0,3.38,44.0,6.0,0
25.5,26.2,982.0,78.0,84.0,2.68,28.0,5.0,0
25.3,25.9,982.0,79.0,83.0,1.33,17.0,2.0,0
25.3,25.9,982.0,79.0,100.0,0.54,197.0,4.8,0
25.3,26.0,983.0,80.0,100.0,1.44,182.0,2.0,0
26.0,26.6,984.0,77.0,96.0,1.28,222.0,2.0,0
27.4,29.6,984.0,71.0,75.0,1.37,274.0,1.37,0
28.5,31.0,984.0,66.0,97.0,1.14,323.0,1.14,0
28.5,30.9,984.0,65.0,100.0,1.38,320.0,1.38,0
32.5,35.2,983.0,50.0,53.0,2.19,279.0,2.19,0
33.2,35.8,982.0,47.0,87.0,3.2,282.0,3.2,0
32.7,34.9,981.0,47.0,99.0,2.69,271.0,2.69,0
31.9,33.7,980.0,48.0,91.0,2.06,217.0,2.06,0
32.8,34.6,980.0,45.0,40.0,1.96,160.0,1.96,0
31.8,34.5,980.0,52.0,88.0,5.31,10.0,5.31,0
25.0,25.9,981.0,89.0,100.0,5.42,326.0,6.0,0
24.7,25.4,982.0,86.0,100.0,2.69,299.0,4.0,0
25.0,25.7,982.0,83.0,100.0,4.83,313.0,7.0,0
24.9,25.6,983.0,83.0,100.0,6.2,333.0,8.0,0
24.1,24.8,983.0,86.0,100.0,5.17,350.0,7.0,0
24.6,25.3,983.0,83.0,100.0,5.26,340.0,7.0,0
25.3,26.0,983.0,81.0,100.0,1.57,337.0,2.0,0
26.5,27.1,982.0,72.0,58.0,1.25,162.0,2.0,0
26.2,26.8,982.0,74.0,99.0,1.02,211.0,2.0,0
26.0,26.6,981.0,75.0,100.0,1.72,222.0,3.0,0
26.0,26.6,981.0,75.0,97.0,1.5,239.0,2.0,0
25.8,26.4,981.0,76.0,99.0,0.67,247.0,1.0,0
25.7,26.3,982.0,77.0,75.0,0.21,118.0,1.0,0
25.6,26.3,982.0,78.0,54.0,0.77,153.0,1.0,0
26.5,27.1,983.0,72.0,25.0,0.54,322.0,1.0,0
27.8,30.0,983.0,68.0,25.0,1.71,358.0,2.0,0
29.1,31.6,983.0,62.0,25.0,2.08,43.0,2.08,0
30.6,32.9,983.0,55.0,25.0,2.12,59.0,2.12,0
33.2,36.0,982.0,48.0,25.0,0.92,89.0,1.0,0
34.5,36.8,981.0,42.0,25.0,1.27,140.0,2.0,0
35.3,37.6,979.0,39.0,59.0,2.39,150.0,2.39,0
34.8,36.8,978.0,40.0,82.0,0.8,142.0,1.0,0
25.9,26.5,979.0,77.0,78.0,5.54,44.0,7.0,0
24.0,24.8,984.0,89.0,100.0,3.59,224.0,5.0,0
24.4,25.2,984.0,88.0,97.0,2.57,211.0,5.0,0
25.5,26.3,983.0,81.0,86.0,2.14,211.0,4.0,0
25.3,26.0,982.0,82.0,49.0,2.28,243.0,4.0,0
25.0,25.7,982.0,83.0,56.0,1.5,260.0,2.0,0
24.7,25.5,981.0,84.0,57.0,1.1,292.0,1.1,0
24.9,25.6,982.0,83.0,25.0,0.85,233.0,1.0,0
24.7,25.4,982.0,84.0,25.0,1.27,228.0,1.27,0
24.9,25.6,983.0,82.0,25.0,0.62,279.0,1.0,0
26.1,26.8,983.0,75.0,22.0,1.26,286.0,1.26,0
27.9,30.0,984.0,67.0,62.0,1.47,216.0,1.47,0
29.6,32.2,984.0,60.0,25.0,1.25,209.0,1.25,0
31.5,34.1,983.0,53.0,25.0,0.25,203.0,1.0,0
31.9,34.2,983.0,50.0,35.0,1.44,184.0,2.0,0
33.1,35.1,981.0,45.0,33.0,2.29,174.0,2.29,0
34.3,36.3,980.0,41.0,49.0,3.5,168.0,4.0,0
33.9,35.8,979.0,42.0,62.0,4.58,163.0,4.58,0
33.2,35.1,979.0,44.0,94.0,3.54,168.0,3.54,0
32.7,34.5,979.0,45.0,100.0,1.05,151.0,2.0,0
30.7,32.1,980.0,50.0,1.0,3.87,216.0,5.0,0
29.4,31.1,981.0,56.0,54.0,4.52,241.0,9.0,0
29.0,30.9,982.0,59.0,94.0,3.32,233.0,6.0,0
26.0,26.7,981.0,78.0,19.0,2.12,141.0,3.0,0
25.9,26.6,981.0,79.0,20.0,2.18,153.0,4.0,0
25.5,26.3,981.0,81.0,25.0,1.84,133.0,3.0,0
24.9,25.7,981.0,84.0,25.0,1.57,115.0,2.0,0
24.0,24.8,982.0,90.0,100.0,1.65,257.0,2.0,0
24.3,25.1,982.0,87.0,89.0,0.74,313.0,1.0,0
25.1,25.9,983.0,83.0,66.0,0.62,44.0,3.2,0
26.7,28.7,984.0,75.0,20.0,0.37,239.0,4.0,0
28.5,31.4,984.0,68.0,28.0,1.59,224.0,1.59,0
30.1,33.5,983.0,62.0,13.0,1.92,206.0,1.92,0
33.2,35.9,982.0,47.0,9.0,0.17,221.0,5.6,0
34.3,36.8,981.0,43.0,15.0,0.93,117.0,1.0,0
34.9,37.0,980.0,40.0,7.0,1.66,116.0,1.66,0
35.3,37.2,979.0,38.0,18.0,2.05,109.0,2.05,0
35.2,37.0,978.0,38.0,19.0,1.8,98.0,1.8,0
35.1,36.9,978.0,38.0,36.0,0.64,90.0,1.0,0
34.6,36.5,979.0,40.0,29.0,0.57,6.0,7.6,0
30.1,32.7,981.0,58.0,99.0,2.62,178.0,4.0,0
28.0,30.5,981.0,69.0,90.0,4.06,147.0,6.0,0
28.7,31.5,982.0,66.0,71.0,2.78,141.0,5.0,0
25.5,26.2,983.0,82.0,57.0,4.52,208.0,9.0,0
25.4,26.1,982.0,82.0,100.0,4.73,206.0,9.0,0
25.8,26.5,981.0,79.0,86.0,4.39,222.0,8.0,0
25.6,26.2,982.0,79.0,90.0,3.28,241.0,6.0,0
25.4,26.1,982.0,81.0,100.0,2.29,245.0,5.0,0
25.6,26.3,982.0,80.0,97.0,1.28,204.0,3.0,0
25.7,26.4,982.0,80.0,50.0,0.74,154.0,1.0,0
26.3,27.0,983.0,76.0,64.0,1.03,129.0,1.03,0
27.4,29.7,984.0,72.0,63.0,0.5,101.0,6.4,0
28.2,30.9,984.0,68.0,86.0,0.63,66.0,1.0,0
28.7,31.4,983.0,66.0,64.0,0.91,30.0,1.0,0
31.5,35.2,983.0,57.0,15.0,0.44,267.0,1.0,0
33.0,36.6,981.0,51.0,19.0,1.38,237.0,1.38,0
34.0,37.5,980.0,47.0,25.0,1.51,215.0,2.0,0
34.4,37.2,979.0,44.0,68.0,2.13,173.0,2.13,0
26.3,27.1,980.0,80.0,100.0,4.17,12.0,6.0,0
26.9,29.2,981.0,77.0,96.0,2.34,34.0,2.34,0
25.9,26.7,982.0,81.0,77.0,2.56,25.0,4.0,0
24.5,25.4,983.0,89.0,91.0,4.26,17.0,5.0,0
24.7,25.5,983.0,88.0,91.0,2.77,32.0,4.0,0
25.0,25.7,983.0,86.0,94.0,1.28,86.0,1.28,0
24.6,25.4,983.0,88.0,98.0,2.96,21.0,4.0,0
24.3,25.0,982.0,87.0,100.0,2.15,19.0,2.15,0
24.4,25.1,981.0,86.0,99.0,1.5,7.0,2.0,0
24.4,25.2,981.0,85.0,99.0,0.92,68.0,4.8,0
24.2,25.0,981.0,87.0,95.0,1.3,75.0,1.3,0
24.3,25.0,981.0,86.0,95.0,1.13,95.0,1.13,0
24.5,25.2,982.0,85.0,87.0,0.24,344.0,4.0,0
25.1,25.8,982.0,82.0,55.0,0.43,202.0,5.2,0
26.3,27.0,983.0,76.0,25.0,0.6,208.0,1.0,0
28.0,30.6,983.0,70.0,29.0,1.23,302.0,1.23,0
29.3,32.1,983.0,63.0,72.0,1.3,316.0,1.3,0
30.8,34.0,982.0,58.0,25.0,1.63,60.0,2.0,0
31.9,35.0,981.0,53.0,38.0,1.75,76.0,3.0,0
32.7,35.5,979.0,49.0,48.0,2.07,102.0,3.0,0
33.2,35.9,978.0,47.0,74.0,2.48,104.0,2.48,0
31.2,34.8,978.0,58.0,100.0,0.5,213.0,6.8,0
28.2,30.4,980.0,65.0,36.0,4.51,232.0,7.0,0
27.4,29.4,981.0,68.0,12.0,4.61,222.0,8.0,0
25.9,26.6,981.0,76.0,20.0,4.5,223.0,9.0,0
25.5,26.2,981.0,78.0,23.0,3.54,232.0,8.0,0
26.0,26.6,980.0,74.0,52.0,2.85,234.0,5.0,0
25.7,26.2,980.0,75.0,78.0,2.58,228.0,4.0,0
25.4,26.0,979.0,76.0,77.0,2.3,232.0,4.0,0
25.3,25.9,979.0,77.0,35.0,2.34,241.0,3.0,0
25.0,25.6,979.0,78.0,22.0,1.74,241.0,2.0,0
24.7,25.4,979.0,80.0,25.0,1.67,253.0,2.0,0
24.8,25.4,980.0,80.0,25.0,0.74,257.0,2.0,0
25.6,26.2,981.0,75.0,25.0,1.13,270.0,1.13,0
26.8,28.5,982.0,70.0,25.0,0.68,342.0,1.0,0
28.0,30.1,982.0,65.0,25.0,0.7,24.0,1.0,0
29.6,31.8,982.0,59.0,25.0,0.95,28.0,1.0,0
31.1,32.8,981.0,50.0,25.0,0.85,196.0,3.0,0
32.6,33.6,979.0,42.0,25.0,1.87,189.0,5.0,0
34.2,34.9,978.0,36.0,48.0,1.85,202.0,6.0,0
34.9,35.4,976.0,34.0,89.0,0.99,294.0,5.0,0
34.1,34.8,976.0,37.0,99.0,1.67,3.0,4.0,0
27.6,29.4,979.0,66.0,92.0,2.99,232.0,5.0,0
27.0,28.8,980.0,69.0,87.0,3.01,232.0,5.0,0
26.5,27.1,981.0,71.0,97.0,2.38,230.0,4.0,0
26.1,26.7,981.0,72.0,95.0,2.4,220.0,4.0,0
25.8,26.4,981.0,74.0,40.0,2.55,230.0,4.0,0
25.5,26.1,980.0,76.0,76.0,2.23,228.0,3.0,0
25.5,26.1,980.0,76.0,54.0,2.8,224.0,4.0,0
24.9,25.5,979.0,78.0,65.0,3.13,237.0,5.0,0
24.9,25.5,979.0,78.0,100.0,3.22,238.0,5.0,0
25.0,25.6,979.0,77.0,65.0,2.85,241.0,5.0,0
24.9,25.4,980.0,77.0,66.0,2.68,236.0,4.0,0
25.3,25.8,981.0,75.0,58.0,2.81,240.0,3.0,0
26.5,27.1,981.0,70.0,44.0,2.75,244.0,3.0,0
27.8,29.7,982.0,64.0,84.0,2.63,248.0,2.63,0
28.2,29.9,982.0,61.0,80.0,2.48,242.0,2.48,0
32.6,34.5,980.0,46.0,40.0,3.01,210.0,4.0,0
33.6,35.2,979.0,42.0,70.0,3.18,207.0,4.0,0
33.4,34.9,977.0,42.0,98.0,2.32,214.0,3.0,0
33.3,34.8,977.0,42.0,100.0,1.57,257.0,3.0,0
32.4,34.1,976.0,46.0,95.0,3.59,228.0,5.0,0
29.0,30.9,977.0,59.0,52.0,5.39,220.0,7.0,0
27.7,29.6,978.0,65.0,45.0,4.56,218.0,8.0,0
26.6,27.2,979.0,70.0,25.0,4.54,231.0,9.0,0
25.7,26.3,980.0,75.0,49.0,4.18,237.0,8.0,0
25.3,25.9,981.0,77.0,41.0,2.89,228.0,6.0,0
25.5,26.1,981.0,76.0,25.0,2.82,232.0,6.0,0
25.1,25.7,981.0,78.0,25.0,2.3,235.0,4.0,0
25.3,26.0,980.0,79.0,53.0,1.12,191.0,1.12,0
25.0,25.7,980.0,81.0,63.0,1.42,216.0,2.0,0
25.0,25.6,979.0,81.0,100.0,0.94,194.0,2.0,0
25.1,25.7,979.0,80.0,94.0,1.04,213.0,2.0,0
24.9,25.6,980.0,81.0,44.0,1.17,219.0,2.0,0
24.4,25.1,980.0,83.0,81.0,1.46,232.0,2.0,0
24.7,25.4,981.0,82.0,89.0,1.46,228.0,2.0,0
25.1,25.7,982.0,79.0,88.0,2.01,225.0,2.01,0
26.0,26.6,982.0,75.0,41.0,2.3,237.0,2.3,0
27.5,29.4,983.0,68.0,37.0,2.12,245.0,2.12,0
30.7,33.1,980.0,55.0,25.0,0.97,212.0,1.0,0
32.3,34.6,979.0,49.0,25.0,1.34,155.0,2.0,0
33.0,35.4,978.0,47.0,60.0,0.92,122.0,2.0,0
32.8,35.1,978.0,47.0,72.0,1.54,45.0,12.4,0
31.6,34.2,977.0,52.0,99.0,1.91,352.0,2.0,0
27.9,30.6,979.0,71.0,100.0,2.8,251.0,3.0,0
25.6,26.4,979.0,83.0,92.0,1.45,188.0,2.0,0
26.2,26.9,980.0,79.0,74.0,2.12,185.0,4.0,0
26.0,26.7,981.0,79.0,72.0,3.0,195.0,6.0,0
25.2,26.0,982.0,83.0,35.0,2.5,214.0,5.0,0
24.9,25.6,982.0,84.0,75.0,2.11,230.0,5.0,0
24.7,25.4,982.0,86.0,72.0,1.71,232.0,3.0,0
24.6,25.4,981.0,87.0,82.0,1.44,207.0,3.0,0
24.9,25.6,981.0,86.0,100.0,1.36,213.0,3.0,0
